Dates,AverageVIX,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20
2000-03-14,24.329362703338262,27.497892662882805,28.07161196798086,25.379120469093323,24.223121109753848,25.49051278889179,24.84870300889015,20.6118629398942,24.66988963410258,25.02866698220372,24.89884499281645,26.40784755691886,21.05535310447216,21.530298602283,22.844983264952894,26.14415956273675,22.137852695286277,23.033290135115383,23.24126822143793,24.40384650856257,25.068127858489756
2000-03-15,24.303195946060125,27.85999490231276,29.08273637890816,26.236056217253207,24.023320944756268,23.48459337130189,25.638077049851415,20.9575014680624,24.68657014012337,24.86879723921418,25.2973687517643,25.809479216486217,21.358869997262957,21.83945533141494,21.98509276285768,25.648190260976552,20.788691320717334,23.751279478371146,23.28656669318676,24.359155062139035,25.102122334241862
2000-03-16,24.60266194946319,25.780751267075537,29.38153877884149,26.91225070357323,24.619189271479843,24.247325980216264,24.97888984799385,22.568950659930707,24.51483907997608,24.811366721242667,25.151775736808776,25.992967955321078,20.73254993841052,21.742936189621688,22.557313540279864,25.75932877227664,21.46696069151163,22.864256847798824,23.458856132030487,28.623355687260627,25.887835187613963
2000-03-17,24.385395741142336,26.34649887025356,26.52549731373787,26.0274531275034,24.749663760215043,23.583757409155368,26.185091470777987,21.90478986904025,25.01846176549792,24.762916793972256,24.818806482851507,26.05825173124671,21.16746031820774,21.364501373320817,22.31249092027545,26.15594262227416,21.45167401716113,23.896326805055143,21.241168421208855,27.87322678536177,26.263934965729717
2000-03-20,24.478432683214542,26.292922011315824,27.29309035539627,24.341143119037152,25.805005841702226,25.058624845296144,25.688921237289907,22.828452928960324,25.02629281520844,26.02821561053395,25.205676201581955,25.80922329291701,20.899946160912517,21.689064278304578,22.09225282594561,26.180953334718943,21.858299554884432,24.26951836079359,21.752135690152645,25.19478147178888,26.254133727550503
2000-03-21,24.411549226351077,27.62039121955633,26.463694944381714,25.825798045396805,25.813142519146204,25.601217710673808,26.48321704804897,21.94024268612265,25.23414928495884,24.725224116891624,26.098716208636763,26.218764455765484,20.6457389716804,21.74141545370221,22.33641025617719,25.46443290814757,22.1127362293005,24.1235129070282,21.3526855301857,25.238622659742838,23.190871371477844
2000-03-22,24.32927683146298,26.35382547557354,28.188949751853944,26.28345918446779,24.50439591780305,24.43244755372405,25.202141918241978,22.94439899623394,24.828982088565827,24.94133993819356,25.429211691319946,26.7226504676044,21.04680504575372,21.36257454380393,21.927844140976667,26.24683990582824,21.420742163956167,24.13572003826499,21.849278777837757,25.21903498888016,23.544894040375947
2000-03-23,24.44188452383131,26.4444118437171,26.878792398273944,26.72962914377451,24.638320087045432,25.56126085028052,24.95413082897663,23.113641675561663,24.584084383547307,24.83391337618232,25.57061263591051,26.546659654825927,21.858529040068387,21.870905376970768,21.622589717507363,25.937417735308408,21.93332640454173,23.92348854452372,22.19534349277616,25.31407146602869,24.326561820805072
2000-03-24,24.48242022623122,25.76486708521843,26.90286824941635,25.98838353931904,24.79253201559186,24.898846050351857,27.408459008336067,23.29262531355024,24.732930377423763,24.98650516048074,25.535197890102864,26.56660688772797,21.02741936415434,22.42836719021201,21.920076543390756,25.511446702331305,21.770719759911294,24.11444136828184,21.330162141025067,25.88864102959633,24.78730884820223
2000-03-27,24.866588365003466,26.16286207646132,27.30966405034065,26.177849468290805,24.369352876096965,25.292433234006168,27.79206517279148,24.370913798362015,24.576086243242024,24.807881084531545,25.956278879344463,26.70791265413165,25.825800160467622,21.954948773533108,22.736694811582566,25.682642649561167,21.401010668277745,23.874717126488687,21.82660944879055,25.327553984969853,25.178490138798956
2000-03-28,24.923792464643714,26.622272379100323,27.518709189891812,25.88277805328369,24.49640729531646,25.686037338227035,27.29544865936041,23.909805093854665,24.95518836438656,24.38802472129464,26.31231298059225,26.80372324720025,26.012349406778814,21.77397696897388,22.23622358158231,26.934567873328923,21.678152627944947,23.842379808723926,21.71042649358511,25.494721779823305,24.922343429625037
2000-03-29,25.120433454111218,26.56087398827076,27.963813153505324,25.856982649564745,24.3270863583684,25.137946346253155,27.282828031778337,24.688964400291443,24.46055578738451,27.43259936913848,25.846164062321183,26.73294240221381,27.43587244123221,22.06574252828956,22.42138534143567,26.07979690015316,22.273800987303257,23.61889719575644,21.24248399525881,25.54293799176812,25.43699515193701
2000-03-30,25.24265668144077,26.270451498925684,27.677878844439984,26.490664212405683,24.505770713835958,25.364865949302917,27.191956129074097,25.24111844331026,24.742613171637057,26.98795860603452,25.873721320033077,26.69106399998069,27.70717046022415,22.288964987546205,22.433828303068875,26.23753359422088,21.79980092614889,25.007754219472407,21.58593554019928,25.652400309443475,25.101682399511336
2000-03-31,25.220507131047547,28.895709126591683,27.292356425821783,26.306737653911117,24.94043363034725,24.69922355130315,26.953458628356454,24.50962331533432,25.05780948549509,26.78868932381272,25.44783065974712,26.97979231759906,26.496135900616647,20.485112033337355,23.29890813142061,26.145959488004447,21.86697557538748,24.442165246605875,22.055305711328984,25.66510448232293,26.082811933606862
2000-04-03,25.462493493959308,27.02517221957445,30.14035850673914,26.144991843104364,24.557900864332915,24.61370066270232,26.707133250534536,25.034988928884268,24.796278863549237,27.03847707256675,25.933457265198232,26.928766234070064,28.61899864137173,19.7676979893446,22.009119967371227,26.74536632820964,21.851476336419584,25.82666205182672,21.614125204086303,28.435808127522467,25.45938952177763
2000-04-04,25.500540286771955,26.359578468203544,27.52957642376423,27.22830573618412,24.51217514827848,24.72512259349227,26.69540518283844,25.316881337612863,25.234972047507764,26.85526117786765,25.58896299034357,27.44071278080344,28.40364213049412,22.266311521530152,21.746473645567896,26.708894046992064,22.25130615159869,25.597178982943294,22.16863543599844,28.20805307149887,25.173356861919164
2000-04-05,25.846503108173614,27.119622822105885,27.12142909258604,26.08065561890602,25.4011478741467,24.755609224289657,26.414737400114536,25.345486612915995,25.374883982241155,26.784201143532997,25.55170390278101,27.45359356209636,28.839484198987485,24.90551486864686,24.128139624446632,25.93524555757642,22.021946814358238,26.40055585026741,22.191325915753843,29.076668240725997,26.02810985699296
2000-04-06,26.09665184663981,28.53233784466982,28.04934450238943,25.92373428463936,24.61368902981281,26.499030375033616,26.457298970222475,25.564262135773895,24.85792683273554,26.38282415404916,27.936846000552176,27.354646319001912,28.23314838677645,25.00410466477275,24.59785137951374,26.181750716418023,21.50571619167924,26.101307170391085,22.655478207170965,27.956882066428665,27.52485770076513
2000-04-07,25.953411213450135,26.959323719739917,28.490294466912747,26.522062438726422,24.5628850287199,25.152309792190792,27.063144086003305,25.72148381009698,25.020455219745635,26.10439200118184,27.9202405795455,27.32567830905318,28.271761119663715,25.21054615214467,24.99389733299613,25.89222501710057,21.7877217566967,25.40220329448581,22.430688480436803,27.42094850152731,26.815963162034752
2000-04-10,25.978058450974526,26.874849906265737,26.480541483461856,26.45617586761713,24.94796328246593,25.007951978594065,26.676323013901712,26.11985422641039,25.08444562986493,26.52680125489831,26.007620108425616,27.708409891724585,27.844582381248475,25.12434432581067,25.353743849396707,26.812534632235767,22.503904829472305,28.2664649823308,21.97600959122181,27.01210742712021,26.77654035702348
2000-04-11,26.215128649026155,28.295485869050022,26.2306331756711,25.78849665641785,24.98511132881045,25.19729206085205,26.815850005745887,26.715292136222125,25.581947300434116,26.53176744118333,26.110160856842995,27.359007595032452,27.73356865912676,25.517379475981,25.12113259077072,26.50608202114701,23.41338422447443,27.169449660480023,25.32341796398163,27.22318091958761,26.683933038711547
2000-04-12,26.250257807396356,27.38905111849308,27.476500836610796,25.806180763542653,24.518633517026903,25.47063429579139,26.609964781999587,26.18944217145443,25.455641616284847,26.647347601205112,26.115300478935243,27.417068404108285,28.12737158000469,24.944212204366924,25.10892545953393,26.385245910137893,23.19703680291772,27.853960605263712,24.904853909015657,28.207608906626703,27.180175184607503
2000-04-13,26.37370856895298,30.87593783646822,27.154299408197403,26.346771714389323,24.41000030711293,25.30383769586682,27.03791129112244,25.24065207019448,25.45620316758752,26.36534309372306,26.6056944540143,27.402484990805387,27.899191394746303,25.631438900083303,24.878363704532383,26.666465726345777,23.25570252224803,27.408339506834743,25.61855706125498,27.801908712387085,26.115067821145058
2000-04-14,26.53729528452456,30.555138700008392,30.06930693268776,26.040822490155698,24.85220873877406,25.30868966832757,26.36768976479769,25.892531702369453,25.36009011939168,26.38237152889371,26.0585171726346,27.46008259937167,27.82704209893942,25.71202415585518,24.760033952444797,26.937757400125264,23.895677478313445,27.349675902575253,25.24736636251211,29.10513497889042,25.563743943423034
2000-04-17,26.827520966529846,34.06237874448299,30.159239743947985,27.26792947292328,24.77418377622962,25.922643965631725,26.448371256291868,25.941258703917264,25.756100116670133,26.773511575609447,26.15986925125122,27.89341090619564,28.65567608445883,25.73299296796322,24.578241500407454,25.35741138219833,24.16939196571708,26.65841047912836,25.189214605391022,29.274511965215208,25.775670866966248
2000-04-18,26.8843003070727,31.62364075213671,33.739113435447216,27.38443180382252,25.561222779005767,25.35105030670762,26.564535175859927,25.760869601368903,26.136943998634816,26.677083381861447,26.257414202392106,27.491495631188155,28.22496940791607,26.18851048275828,24.658331829607487,25.722903022617103,23.739860211014747,26.70007102906704,25.5390578943491,28.593839873969557,25.77066132172942
2000-04-19,26.935186848804356,29.57760795891285,32.73603052377701,31.38804935872555,25.528016167134048,25.991339350789787,26.63148562759161,25.40499095782637,25.807018331587315,26.82573267415166,26.507495945990087,26.878287953883408,27.602104317247868,25.926811712682248,24.930235816389324,25.79839518785477,23.965518174320454,26.54388891205192,25.54642045587301,29.465308273732663,25.64899927556515
2000-04-20,26.879739526987084,30.860189019143583,30.60543296903372,25.51063134253025,30.352472614049912,26.337245435416698,27.674913515150543,25.513176830261944,25.90536700963974,26.99290364161134,26.132223160564894,27.194844258278607,27.452697829604148,25.43350845769048,24.794336171001195,26.561695693284275,23.923044379651547,26.686459490805863,24.108273821771142,29.972565708458426,25.582809191793203
2000-04-24,27.210978917397558,29.9362584027648,31.281900299489497,25.406747524142265,27.31394918382168,35.80551013052464,27.719947603046894,25.44997322648764,26.254404456615447,26.91239347085357,25.951904912889,27.29569083496928,27.77070507258177,26.15257754459977,24.996754793673755,25.93275188907981,24.639704400897028,26.63584267348051,24.38400925934315,28.923006230592726,25.455546438097954
2000-04-25,27.080404808826746,31.010792636871336,30.31609551101923,25.99782733052969,25.933109336048364,29.990141946971416,33.7550272282958,25.529486141353846,25.805152839124204,26.71536193355918,26.3142250046134,27.140681524723767,25.79895779669285,25.876047897934917,24.79417436808348,26.176742228716613,24.025157883763317,27.5284015019238,24.40731099456549,29.340396421253683,25.153005650490524
2000-04-26,27.03810920887441,29.971935417354107,31.17652112603188,25.673768869936467,26.73287260487676,27.67077432155609,29.804197610914706,29.083104401230813,26.14281649276614,26.98441163226962,26.25833637326956,27.29797511145473,25.78760621160269,26.650932646244765,25.22165767669678,26.070550868064164,24.097948046028613,26.630282152295116,24.723346991539003,29.547802380919457,25.23534324243665
2000-04-27,27.224927968084813,31.156493520438676,31.900158765912057,26.077741051316263,26.360015230327846,27.94335618853569,29.39613911271095,26.89995050922036,29.210495116710664,27.281486019343134,26.25058252364397,27.3743841598928,26.06987721800804,26.83257069811225,24.99915434151888,26.725916136950254,23.947771672606468,26.825869096219535,24.372657674252988,29.60452012002468,25.269420205950738
2000-04-28,27.305790932655334,30.518173607289796,31.3739397212863,25.71652925670147,26.64414326891303,26.91625453263521,28.900343246757984,27.39994584828615,28.923589990139007,29.888688344955444,26.33821413785219,28.14120837330818,26.01285279363394,26.80809086844325,24.776704940646887,26.237875178158284,24.77943443953991,26.988764448016884,24.47763921439648,29.922104348838328,25.35132209330797
2000-05-01,27.04882415764779,29.60339067220688,30.85644957393408,25.930489820837973,26.347775315493344,27.724027574658397,29.1196845510602,25.51207593590021,25.08251985788345,28.650191705822944,28.7297416344285,28.06477394402027,26.658970972895624,26.35111289724708,26.41526088014245,25.517317081391813,23.8384034755826,27.32829570919275,24.294829413294792,29.72957156717777,25.22160056978464
2000-05-02,27.0545791067183,28.80156520932913,30.41435112595558,25.92462684452534,26.25062165245414,27.311951499432325,29.07891233086586,26.00283264562488,26.79966548383236,29.173422155380248,29.80606521844864,27.810330924391742,26.520926645696164,26.11074461638928,25.53379031047225,26.268859908133745,23.32536978244781,26.69333875864744,24.72397728264332,29.142614033818244,25.39761570587754
2000-05-03,27.575118287287655,31.132098293602468,27.35293628424406,25.906936392188072,26.020747295469047,27.52550702750683,29.330994931459426,25.81204373985529,27.370803344994783,28.196779744029044,30.244572276175024,27.902814511060715,35.23635937839747,26.24307084962725,27.494037946313615,26.53988719806075,23.714986978173258,26.505316365510225,24.37283957034349,29.33534351706505,25.26429010167718
2000-05-04,27.515922478333113,32.349294054508206,29.182195469141007,22.377695381045346,23.61447141006589,26.93963769808412,28.66176114320755,27.159105906635524,27.56610369682312,27.915225746631624,29.89762451916933,27.599812638014555,34.36718160033226,28.72193067789078,27.742536559402943,26.95342161461711,23.88367868155241,27.335104122161862,24.14071054786444,28.54939377576113,25.36156432375312
2000-05-05,27.118646505415438,30.21213555008173,29.827930820584296,23.240890681296587,23.543072964400054,27.11775838717818,28.891872388124465,25.342677798867225,25.377652609944345,27.988982496261595,29.39251811146736,27.266295580714942,31.62576428323984,25.678315214663744,31.795754640102388,27.045327786952257,23.33322727054357,26.88977596104145,24.551087163686752,27.942806270122528,25.309084129035472
2000-05-08,26.97530128197372,29.17852159112692,28.0591203597188,23.819556079506874,23.81221784129739,27.25324242115021,29.062344981133936,25.75087483420968,26.84828144416213,29.01558288037777,29.696661065220837,27.49735437735915,31.986569984257223,25.34364121362567,23.823241590410472,29.18615065157413,23.36645080298185,27.729368128478527,24.550416686236854,28.3124846932292,25.213944013416768
2000-05-09,26.88760970550776,31.268989907205103,27.477983501255512,23.117279597371816,24.047826155275107,26.720408492535352,27.71358547002077,26.17282934769988,27.000347633361816,27.756954997181893,29.913265467882155,27.50103037044406,31.84576337456703,25.013039781451223,23.580389158874752,27.908762090206142,24.558014020621776,27.77636077195406,24.394370991289616,28.63309347331524,25.351899507641797
2000-05-10,26.64308853597194,30.607099644839764,28.713406942486763,22.82399858981371,23.800624080598357,27.03304134055972,26.81050522178412,23.20779088050127,26.122572092413904,27.42303713396192,29.36763007313013,27.733181601166724,31.92871433705092,25.120377510488037,23.753702291995285,27.08325523689389,24.953496307730678,28.89951836913824,24.4840013474226,27.66091386139393,25.33490385606885
2000-05-11,26.283973358184095,32.84427561819553,27.604268034696577,23.850254217386247,23.769002714306115,26.91363924756646,26.897039114236836,22.359435974657536,23.15871277719736,29.39793269276619,29.010255016982555,27.39824215874076,26.7475776347518,25.07074843123555,23.69826945841313,27.56889453276992,23.72824106946588,26.51964702785015,25.435300980210304,27.96251661509276,25.74521384716034
2000-05-12,26.41401912206411,29.69508745253086,29.850071381926536,23.65944733351469,24.039124753922223,27.439675338566303,27.668640215098858,22.36245206564665,23.00403130292893,27.29438372120261,29.64620182067156,27.404538724571463,26.82912630528212,25.13805950254202,23.75259928256273,27.310664478838444,23.694199004620312,25.58782719731331,24.99009337812662,32.87106722027063,26.0430919611454
2000-05-15,25.865369011119007,28.95833214342594,26.99066483914852,24.667107258439064,24.17111786350608,27.02170667603612,28.02127962768078,22.713288380354644,23.948086818158625,26.85970494166017,25.89581534981728,27.067758112996817,26.629459389746188,25.133159940987827,23.498377287834884,27.51382020369172,23.982273765355348,26.08451350808144,24.182161705791952,27.53343008279801,26.43532232686877
2000-05-16,25.717102916784587,29.06044776260853,27.142744776308536,23.06944409817457,25.016839506179096,26.29316418692469,27.41961389183998,23.741442283988,24.29043429613113,26.697682056576014,26.272630021870132,26.406574284285306,26.911969399154188,24.977779435813428,23.587501084506517,27.026588259488346,23.97803410589695,25.946911230683327,24.769586669802667,25.563020589202644,26.16965039625764
2000-05-17,25.653315236203373,28.61444277882576,27.22334589511156,23.52565641373396,24.090167758017778,27.41204088076949,27.343843594789504,22.6439235752821,24.191539929807185,26.886071414500478,26.25701022386551,26.501663638204334,25.79743283063173,24.85133309945464,23.53877514049411,27.459627859145403,23.846499966681005,26.08051708176732,24.713645161688326,25.67823272690177,26.410534754395485
2000-05-18,25.741032510779796,30.644379883110524,27.335715377628805,23.411713318526743,25.63150446727872,27.179358767271044,27.264018706977367,22.28041692882776,24.928756324350832,27.23982123926282,26.141491400897504,26.897554133981465,25.273104659318925,23.602341478914024,23.494864155203103,27.139579572826623,23.778303738236428,25.6815597333014,24.78134857863188,25.912150041759013,26.20266770929098
2000-05-19,25.6733008576408,31.24213062286377,29.256753830611707,23.106726451516156,23.814829953759908,26.66584918320179,28.640853668153287,22.341390190422537,23.726213774085046,26.860352153331043,26.24483799129725,26.724071795195343,25.59668511390686,23.692327166944743,22.434743071198465,26.974147193580865,23.632265500873327,26.11187829434872,24.414305533766747,26.03994367823005,25.94571198552847
2000-05-22,25.777909140661357,30.8311300611496,29.626882763803007,23.777039983421563,23.674941284805534,27.05586506977677,28.25261338353157,24.314744920134544,23.328894547969103,27.167435055524116,26.425847867131232,26.54737877890468,25.68504431247711,23.94203242793679,22.504006352871656,26.354765624552964,23.272962557673456,26.00046588137746,24.8197434592247,26.02783278271556,25.94855569824576
2000-05-23,25.83290373156965,31.087267252504827,29.76926721632481,24.10332032591105,23.89880884066224,26.554216802865263,27.901940986812114,25.11600248649716,24.525577294528485,27.15162701621652,26.28743551760912,26.76703945890069,25.65305809646845,23.85240418687463,22.54179420813918,26.71159076228738,22.085566029548644,25.598641554415227,24.721987001001835,26.01433757334948,26.316192020475864
2000-05-24,25.588152706712485,31.513441332280635,29.090392935276032,24.134511275291445,23.83142479941249,26.3374262739718,27.71209857523441,23.551611505299807,23.935447154939176,27.899185049533845,26.71769591420889,26.50333031401038,25.630060931444167,23.75702506825328,22.463381130099297,27.037473471462725,22.13666508302093,24.01485960394144,23.169706915318965,26.472434417009357,25.85488238424063
2000-05-25,25.49464912714064,30.19719468981028,29.077488888204098,24.43082846701145,24.38428950622678,26.625731577426198,26.90040630698204,24.22572264686227,24.750510846078395,26.00714527502656,26.34230256974697,27.01541011020541,25.45997539639473,24.006905880123377,22.409630835354328,26.665177648216485,22.282738219052558,24.09516884297133,23.642243347465996,25.758122124373912,25.615989365279678
2000-05-26,24.877303842544556,30.824184168577197,28.015410306155683,24.280252345204357,24.501081601828336,26.550769237428906,26.712943350076674,22.75036345675588,24.226447058618067,26.361616338938475,23.85819207817316,26.52765785858035,25.394962349534037,23.82704660281539,22.510852837115525,26.30840327218175,22.12961872458458,24.37060394048691,23.651678678393363,22.373727508187294,22.370265137255192
2000-05-30,24.849793592281642,30.726144290864468,28.24059766620397,23.519397919178008,24.392182950526475,26.346167861670256,26.44129634439945,22.930439528822895,23.76688870102167,26.464432046562436,24.081958110630517,27.10528792962432,25.929015616476537,24.100580251663924,22.47486807972193,26.934250612705945,21.8436590346694,24.407075164169072,24.02334315299988,22.65124383538961,20.617042748332025
2000-05-31,24.54699920768291,25.057760838866237,27.95613544642925,24.427332254946236,24.123891504704957,26.897865049391985,26.583792895674705,23.02580066934228,23.93780334383249,25.87702823325992,23.9627527192235,26.056834633797408,26.125004423856737,23.706945478916168,22.64041361525655,26.68047595545649,22.29764206558466,24.237216999232768,23.906073051393037,22.8574791033566,20.58173587113619
2000-06-01,24.41509641162306,24.88982844591141,23.400613426864147,24.40404744029045,24.570453809648757,27.32205625027418,27.11357583463192,22.62978326931596,23.163368048071863,25.83346623465419,24.05228789716959,26.047576968818905,26.687205053269864,24.013475290089847,22.42168568149209,27.483951173573733,22.341292897164823,24.471513969302176,23.75584168612957,22.60689291536808,21.093011940419675
2000-06-02,24.470991864070296,24.653414289951325,25.90924816459417,22.30273938626051,24.394926197379828,26.256063729673624,28.238123033344745,23.384942867159843,24.08606769323349,26.07063124075532,24.11852133989334,26.66767554685473,26.332511906921862,24.087926840484144,22.273115704357625,26.29987424910069,22.458856993615623,24.1718338149786,24.13994066208601,22.454880660474306,21.118542960286145
2000-06-05,24.32386912414432,24.770326944589616,24.97553111553192,23.60268094778061,23.39428196236491,26.10706333562732,26.799329187572003,23.863258730322123,23.99710146933794,26.341055735498667,24.638460739254956,26.8141145901382,26.31261120557785,23.934013136923312,22.307522618919613,24.613766229897735,22.054144537448884,24.293188118338584,23.927727146446703,22.711560367494823,21.019644363820557
2000-06-06,24.404234148167074,24.690548588335517,25.036180771291257,23.25522768884897,23.726965681761502,25.529330683648585,26.81569983571768,22.583231618106364,25.407902352809906,26.2834919680655,24.645374905765056,26.23357841178775,26.37725623011589,24.24851465001702,22.257689435333013,25.43825044646859,22.905765112638477,24.425286981463437,24.46633204579353,22.142354623526334,21.61570093184709
2000-06-07,24.071883288040755,24.92230958849192,25.649358837604524,23.38935490489006,23.110200455337765,24.736233060508965,23.86154023528099,22.56989186644554,23.93028638213873,26.474465942531825,24.39416159927845,26.107996081858875,25.7475848415494,24.358084836304187,22.33987156957388,24.95260692045093,23.10803356528282,23.90108148425817,24.027431584894657,22.265549038499596,21.59162296563387
2000-06-08,24.304078829497097,24.591434254646305,26.159209349155425,23.88918315336108,23.138144771009685,24.962738109678032,22.348439721465112,26.08662752136588,24.21143534347415,26.524882885664702,24.176685787439347,26.552780669778585,26.05024513065815,24.2812908449769,22.362690011113884,26.13417642846704,22.834876399040223,23.954113712459804,23.559675212800503,21.87961100846529,22.38333627492189
2000-06-09,24.19619652260095,24.710804621577264,25.437796763777733,24.26316045790911,23.290415064543485,24.791483998000626,21.98533176586032,24.0477722209692,25.314456408917906,26.530198058635,24.62037476867437,26.54417021647096,25.873839763998987,24.427597696334125,22.405771888643503,26.39223833426833,22.93558866873384,23.449969661980862,23.59040507674217,21.586108976006507,21.72644603997469
2000-06-12,24.06535311263799,24.8506679096818,25.98350618600845,24.98647660702467,23.318426004946232,24.606250325739385,22.012907001674176,24.59800577968359,24.170701194554567,24.625056477934123,24.483470464646818,26.1003183747828,26.471087116897102,24.41632754147053,22.39606371358037,25.95952762812376,23.2161031088233,23.808187573850155,23.261854205727577,21.27187290430069,20.77025213330984
2000-06-13,24.28356840611249,25.79097128927708,25.447060773968698,25.413335969746115,23.293217533379792,24.582911576777697,21.798324606716637,24.572997182309628,24.862472119927407,24.79147871032357,26.63486762583256,26.232154969125983,25.86718998134136,24.44153178289533,22.382024931013586,26.04855624660849,22.760018755048517,23.849679975658656,23.98677146345377,21.34210911855101,21.57369351029396
2000-06-14,24.162247467994693,25.067513430416582,27.12857168674469,25.19430769592524,23.25961328819394,24.505027266442777,21.826345064938067,24.02864986568689,24.92182523727417,24.971132825762037,24.64954371035099,25.69364101782441,25.98610137790441,24.25593220338225,22.34087940081954,25.63703326240182,22.79125623598695,23.878689229488373,24.331500511169438,22.012309494167567,20.765076555013657
2000-06-15,24.072240735009313,24.23941667288542,26.01693699538708,25.996786715686323,23.356616781204934,24.581894227713345,23.707269084751605,23.898921996951103,24.499028925597667,24.738635780960323,24.799555108249187,25.26063314422965,23.68660695791245,24.289106031656264,22.42621933579445,25.63938099101186,22.613821887373923,23.977419677823782,23.833430944085123,22.10154115945101,21.781592281460764
2000-06-16,23.593321283511816,23.283635205030443,25.01619123697281,24.636115125715733,23.514335497170688,24.43506706893444,23.65494434773922,24.293253685534,24.802114343941213,23.90367773368955,24.733653731644157,25.386240855008364,22.14383305802941,19.424318356812,22.414882556200027,25.775447726994752,22.650314261764287,24.0171882969141,23.912754560112955,21.68496315598488,22.18349486604333
2000-06-19,23.564740014262494,23.497940525710582,25.1832141494751,24.97901675224304,23.369683688730003,25.144940885454417,23.53145382285118,23.99783857151866,25.03282521143556,24.066923129707572,24.869176894426342,25.481070055216552,21.20355294421315,20.39899692490697,21.45786588698625,25.816794188916685,22.19698478773236,24.28398121505976,23.90083190590143,21.512482303231955,21.369226441532373
2000-06-20,23.349282561630012,23.6104347974062,25.3299979493022,23.98749270260334,23.05142369478941,24.84799023002386,23.77650592803955,24.060098853707316,24.803786307424307,24.697396130114797,25.13089575767517,25.517736922949556,21.166979139596226,19.984933740645648,19.514222614616155,23.946383128613235,22.30557992637157,23.8315432433784,24.13134712934494,21.74914603754878,21.541756998449564
2000-06-21,23.33799120318145,23.654834364056587,25.130603877902036,24.290377189219,23.021148571074008,24.64746671080589,23.899753219783307,24.10586792871356,24.740172379910945,24.547168994992973,24.896569176614285,25.657035487145187,20.988248252570628,20.082072598189114,19.760444353967905,23.33141571238637,22.290426501482724,23.94224076241255,25.08357104808092,21.64228737205267,21.04811956226826
2000-06-22,23.4112110420838,23.36297785669565,25.622368418872355,23.51333824127913,23.242051855176687,24.343404129743572,23.36057090610266,24.526305936425924,24.95005508750677,24.539556855112316,25.06557391047478,25.634484602063896,21.26178930416703,20.281094417124987,19.840573811978103,23.747930263727905,21.188983278870584,25.607237202227115,25.203808594048024,21.41909135118127,21.513024818897247
2000-06-23,23.04957205604017,23.1197172164917,24.891803922057157,23.935022025704384,23.151537399441004,24.61083685681224,22.64682333737612,24.185709737092257,25.61967170357704,24.714426680356265,24.67385644942522,25.64549143061042,21.76768780589104,20.33729819402099,19.80574705585837,23.747497731745245,21.448654753565787,22.55623485416174,21.9816970166564,21.443592331558467,20.708134618401527
2000-06-26,22.93118810526282,22.71505763709545,26.163428915441035,23.584662659466268,23.048145335018635,24.43711763009429,22.85225382089615,24.215787101686,24.87117775142193,25.001610996276145,25.52114112943411,25.7759320782125,21.74040550738573,20.736436381042004,20.027725853472948,23.73562372416258,21.44473023965955,21.318258522450925,19.11807513773441,21.510573451817034,20.805618232488637
2000-06-27,23.110282361455265,22.081346463263035,25.248694626986985,23.887094520926475,23.159072339236737,24.40375238791108,22.826494373381134,24.00396698921919,24.977548893094063,24.4692899723351,25.24318486750126,25.841632523089647,21.52702764526009,20.889437431544067,21.73355796560645,24.446354144364594,21.386676833331585,21.26383563518524,19.52176072701812,22.039582274854183,23.2553366149962
2000-06-28,22.971396976344288,22.20616736769676,23.21172702729702,23.48244340181351,22.910204646289348,23.961678263247013,22.4877657815814,24.398906760662797,24.62089719116688,24.32400364264846,24.656787827908992,26.03719408616424,21.844328454583884,20.918530230671166,21.76715269297361,24.27058964416385,21.705517414212228,21.21174249842763,19.626357324272394,22.063430755883456,23.72251451522112
2000-06-29,22.983268551595508,22.031160062849523,24.18525182425976,22.28618684202433,22.90509992286563,24.37073190227151,22.25064519196749,24.01359056144953,25.43286653369665,24.142065250724556,24.96750865191221,24.811381526738405,22.026365197300912,21.084252374619247,21.80752410724759,24.37410332515836,21.74830318182707,21.520658109486103,19.907358230650424,22.041477378308773,23.758840856552123
2000-06-30,22.984704790435735,22.297026579976084,23.734354681670663,22.9379924467206,22.62161275073886,24.076379611343143,22.13877909630537,24.05741377130151,25.10150896370411,24.648565490096807,24.914576889574526,24.39401671692729,21.46130922228098,20.67300857976079,21.860777360349893,24.18407478734851,21.6899081915617,22.524644156396388,20.295727534592157,22.01517118498683,24.067247793078423
2000-07-03,22.864052373327308,21.64771675884724,25.02061808019877,22.64811353057623,20.46757703870535,24.23955521002412,22.064713546335696,22.13721182882786,25.001570809930563,24.47587207272649,25.18016633242369,24.26576728269458,21.607416199445726,20.6916201454401,22.11436271876097,24.80785676121712,22.040571070462462,22.58971431016922,20.2152089035511,22.1235061699152,23.94190869629383
2000-07-05,22.737110105738047,21.19648014739156,23.342006929516792,23.043180206269025,20.45822419553995,24.15460762068629,22.15087941646576,22.18346631258726,23.870240579098464,24.28454065129161,25.32702838987112,24.65259893015027,21.404608403742312,20.70887489318848,21.629119998663665,24.81439338758588,22.22673854649067,22.425392343103887,20.32990284889937,22.41628696322441,24.12363135099411
