Dates,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2012-01-24,0.0013614354,0.00085602794,0.0017839534,0.0015524983,0.0005896297,0.0007236768,0.0023908103,0.0016684303,0.0021519456,0.00408988,0.0014271599,0.0017953806,0.0032016009,0.002232357,0.0035888508,0.00041066756,0.0012813006,0.0013375344,0.0029970899,0.00037744446
2012-01-25,0.0013695667,0.00085643696,0.0017864794,0.0015508744,0.0005890042,0.00073724514,0.0023929393,0.0016679732,0.0021561917,0.0040876907,0.0014235271,0.0017968962,0.0032005664,0.0022227701,0.0035915694,0.00041314546,0.0012746126,0.001343657,0.0029970778,0.00038278516
2012-01-26,0.00137599,0.00085786835,0.0017868403,0.0015493828,0.00058572035,0.000748095,0.002395273,0.0016680333,0.0021619534,0.0040852968,0.0014203637,0.0017979788,0.0031986658,0.0022149035,0.0035935661,0.00041195462,0.0012711965,0.0013505133,0.0029995677,0.00038608102
2012-01-27,0.0013805849,0.00086061086,0.0017865035,0.0015479635,0.0005822561,0.0007576698,0.002399844,0.0016687912,0.0021687855,0.0040854174,0.0014194134,0.001798051,0.0031968616,0.0022090697,0.0035962965,0.00040978947,0.0012720264,0.0013591258,0.003004295,0.00039027902
2012-01-30,0.0013836763,0.0008646645,0.0017866357,0.0015461231,0.00057894824,0.0007664627,0.0024057738,0.0016698376,0.002177266,0.0040880395,0.0014200509,0.0017974495,0.0031946,0.00220415,0.003598979,0.0004080453,0.0012749133,0.001370108,0.0030126069,0.00039717142
2012-01-31,0.0013856731,0.00087022176,0.0017885242,0.0015443909,0.0005741007,0.00077450986,0.0024103327,0.0016731817,0.0021846034,0.0040919846,0.0014215786,0.0017967278,0.0031925312,0.002201708,0.003601481,0.00040607262,0.0012797969,0.0013809338,0.0030226507,0.00040429237
2012-02-01,0.0013848791,0.0008752257,0.0017912067,0.0015429475,0.0005662821,0.00078214804,0.0024130512,0.0016777164,0.0021859987,0.0040951846,0.0014246338,0.001794743,0.003192423,0.0022026703,0.0036030447,0.00040167014,0.0012874953,0.0013867556,0.003028232,0.00040837008
2012-02-02,0.0013830267,0.0008790989,0.0017935883,0.0015421296,0.0005579462,0.0007912056,0.0024157458,0.0016799417,0.0021817645,0.0040983357,0.0014283507,0.0017921329,0.0031942634,0.0022053407,0.0036049453,0.0003949822,0.0012951816,0.0013908093,0.0030295912,0.0004122072
2012-02-03,0.0013767118,0.00088202185,0.0017954889,0.0015442226,0.00054891274,0.00079974596,0.0024152766,0.0016795327,0.0021720575,0.0040978068,0.0014336192,0.0017919043,0.0031964525,0.0022101041,0.0036068456,0.00038748837,0.0012986218,0.0013868398,0.0030263194,0.00041432425
2012-02-06,0.001368424,0.0008824308,0.0017947671,0.0015462674,0.0005400115,0.00080626545,0.002410838,0.0016744205,0.0021569133,0.004093284,0.0014361934,0.0017903165,0.0031968134,0.0022124376,0.003608217,0.00037912847,0.0012927759,0.0013783837,0.0030174183,0.00041405964
2012-02-07,0.0013564074,0.0008801574,0.0017908578,0.001547771,0.00053166365,0.0008087554,0.0024015277,0.0016652547,0.0021367413,0.0040848157,0.0014349904,0.0017869846,0.0031946483,0.0022122692,0.0036072787,0.0003704919,0.0012800255,0.0013640936,0.0030007947,0.0004078288
2012-02-08,0.0013453651,0.00087657286,0.0017843985,0.0015501888,0.000524675,0.0008081179,0.0023909425,0.0016545973,0.002115571,0.0040742545,0.0014312135,0.0017835203,0.0031917614,0.0022112108,0.0036052219,0.00036084492,0.001264256,0.0013495992,0.0029804662,0.0003990118
2012-02-09,0.0013355858,0.00087231473,0.0017768926,0.0015546273,0.0005187329,0.000804365,0.0023775909,0.001644782,0.002095459,0.0040634647,0.0014254397,0.0017808981,0.0031879123,0.002210489,0.0036016493,0.00035107767,0.0012464175,0.0013341905,0.0029602943,0.00038787327
2012-02-10,0.001328934,0.0008688505,0.001768677,0.00155826,0.00051491975,0.0007997099,0.0023657065,0.0016346539,0.0020784505,0.004053878,0.0014176933,0.0017777707,0.003183197,0.002207951,0.0035987385,0.0003434034,0.0012272559,0.0013244593,0.0029411325,0.00037796167
2012-02-13,0.0013233286,0.00086735893,0.0017614838,0.0015619288,0.0005105414,0.0007933467,0.0023543274,0.001627966,0.0020631622,0.0040453617,0.0014097905,0.0017739214,0.0031787464,0.0022075057,0.0035958996,0.00033563288,0.0012108127,0.00131717,0.0029228732,0.00036681115
2012-02-14,0.0013202252,0.0008663004,0.001754363,0.001565393,0.00050752214,0.0007866828,0.0023459073,0.0016229019,0.0020507486,0.0040386016,0.0014022605,0.0017702888,0.0031754265,0.0022076743,0.003593951,0.0003295464,0.0011979301,0.0013130321,0.0029065383,0.00035718823
2012-02-15,0.0013188419,0.00086655305,0.0017494793,0.0015688933,0.0005060787,0.00077983853,0.00234035,0.0016211697,0.002041234,0.004035414,0.001396583,0.0017666923,0.0031732614,0.0022106695,0.003593109,0.00032368847,0.0011884875,0.0013128517,0.002893836,0.00034973046
2012-02-16,0.0013173143,0.0008669259,0.0017458105,0.0015731034,0.0005058983,0.0007732108,0.0023363205,0.0016206044,0.0020342213,0.004033935,0.0013923971,0.001764467,0.0031717096,0.0022141216,0.0035925074,0.00032103012,0.0011816432,0.0013129719,0.0028832748,0.00034472655
2012-02-17,0.0013170256,0.00086658914,0.0017438619,0.001578444,0.0005061509,0.00076589733,0.002332724,0.0016220238,0.002027413,0.004034079,0.0013891013,0.0017618206,0.0031711203,0.0022183796,0.00359187,0.00031816732,0.0011768679,0.0013135854,0.002874085,0.00034099768
2012-02-20,0.0013179157,0.0008648209,0.0017414562,0.0015838449,0.00050698087,0.0007585358,0.0023296687,0.0016233469,0.0020217837,0.0040335376,0.001385625,0.00175903,0.0031704947,0.002221435,0.0035903184,0.00031544885,0.0011727661,0.0013128397,0.0028649673,0.0003370282
2012-02-21,0.0013201771,0.0008618378,0.0017393873,0.0015890653,0.0005105173,0.0007524854,0.0023274433,0.0016236115,0.0020186082,0.004032816,0.0013812826,0.0017554696,0.0031696286,0.0022231431,0.0035878043,0.00031286268,0.0011673052,0.0013105301,0.0028570043,0.00033325123
2012-02-22,0.0013246277,0.0008605868,0.0017382685,0.0015944903,0.00051620684,0.0007497429,0.0023267097,0.0016230823,0.002018993,0.004033273,0.0013767959,0.001751452,0.0031688588,0.0022238889,0.0035861926,0.0003116959,0.0011599315,0.0013108429,0.0028519041,0.00033250544
2012-02-23,0.0013300165,0.00086055073,0.0017378596,0.0015984597,0.0005224978,0.0007499955,0.002327311,0.0016222644,0.0020205567,0.0040332973,0.0013718521,0.0017467849,0.0031683536,0.0022240093,0.0035845686,0.00031170793,0.0011526061,0.0013120096,0.0028469483,0.00033127854
2012-02-24,0.0013367526,0.00086316094,0.0017384129,0.0016034035,0.00052833173,0.00075283425,0.0023292478,0.0016231064,0.0020234196,0.0040331767,0.0013683639,0.0017430921,0.003170182,0.002226006,0.003583895,0.00031214097,0.0011481075,0.0013140064,0.0028431953,0.00033068913
2012-02-27,0.0013439938,0.0008667455,0.0017392669,0.0016084195,0.0005349835,0.0007572608,0.0023333253,0.0016235755,0.002028231,0.0040328642,0.0013657777,0.0017406503,0.0031733816,0.002227738,0.0035841356,0.00031404148,0.0011453769,0.0013168693,0.002840958,0.0003315191
2012-02-28,0.0013504291,0.0008717614,0.0017427793,0.0016142172,0.0005415031,0.00076161517,0.002336934,0.0016266188,0.0020324169,0.004034139,0.001364683,0.0017393271,0.0031779285,0.002232766,0.0035849535,0.0003155571,0.0011447754,0.0013195155,0.0028406454,0.00033183183
2012-02-29,0.0013572975,0.00087752315,0.0017448362,0.0016214104,0.00054606196,0.00076559663,0.002341986,0.0016309491,0.0020360015,0.0040354743,0.0013671129,0.0017395436,0.0031841353,0.0022388045,0.0035870224,0.00031621868,0.0011502967,0.0013242789,0.0028407415,0.00033320312
2012-03-01,0.0013616759,0.0008804461,0.0017469052,0.0016289884,0.00054973067,0.0007670281,0.0023438986,0.0016348463,0.002038648,0.0040367013,0.0013698434,0.0017383889,0.0031897286,0.0022442653,0.0035873111,0.00031645925,0.0011545307,0.0013231362,0.002841728,0.00033334745
2012-03-02,0.001365886,0.0008819617,0.0017478433,0.0016358327,0.00055413315,0.0007676295,0.0023453059,0.0016359049,0.0020422563,0.004037026,0.0013719484,0.0017365365,0.0031936138,0.0022460215,0.0035878043,0.0003175298,0.0011569966,0.0013218852,0.0028436766,0.00033505552
2012-03-05,0.0013674016,0.00088143244,0.0017466164,0.0016417748,0.00055750116,0.0007664266,0.0023454744,0.0016343171,0.0020444216,0.0040363646,0.0013746187,0.0017312679,0.0031951293,0.002244097,0.003586373,0.0003179508,0.0011596669,0.0013191546,0.0028443742,0.00033616216
2012-03-06,0.0013699275,0.0008800852,0.0017443431,0.0016459608,0.00056031585,0.000765332,0.0023463885,0.0016307567,0.002047128,0.004035835,0.0013772049,0.0017223788,0.0031948767,0.002238684,0.0035845686,0.00031678402,0.0011607856,0.0013196238,0.0028462987,0.0003394941
2012-03-07,0.0013690855,0.0008784012,0.0017431402,0.0016476328,0.00056116993,0.0007637563,0.0023459555,0.0016271721,0.0020477055,0.0040328642,0.0013786483,0.0017115169,0.003193373,0.0022333674,0.003580106,0.00031347614,0.0011619283,0.0013172902,0.0028465635,0.00033908512
2012-03-08,0.0013661025,0.0008761519,0.0017437296,0.0016484507,0.00056005124,0.0007626256,0.0023442234,0.0016241048,0.0020453718,0.0040291473,0.0013798993,0.0017003664,0.0031914967,0.0022296866,0.003573839,0.00030860453,0.001163059,0.0013132365,0.0028460342,0.00033767777
2012-03-09,0.0013616278,0.0008721945,0.0017435852,0.0016491484,0.0005592092,0.0007622166,0.0023418898,0.0016198346,0.0020403317,0.0040233615,0.0013807293,0.0016902743,0.003189921,0.0022263909,0.0035664535,0.00030325179,0.0011634199,0.0013051413,0.0028421609,0.00033375644
2012-03-12,0.0013624338,0.0008716291,0.0017495635,0.0016455639,0.00056183146,0.0007684474,0.0023431648,0.0016131466,0.0020392132,0.0040192716,0.0013801759,0.0016830572,0.0031887782,0.0022187647,0.0035632418,0.00030781064,0.0011563831,0.0013051534,0.0028413911,0.00033984293
2012-03-13,0.001355373,0.00087237486,0.0017530398,0.0016467306,0.00056027976,0.0007709494,0.002342756,0.0016078781,0.0020342213,0.004012788,0.0013830749,0.0016789674,0.003189957,0.0022165393,0.0035589116,0.00031205677,0.001154242,0.0013003659,0.0028365196,0.00034138258
2012-03-14,0.0013463515,0.0008681649,0.0017525947,0.0016501468,0.00055619003,0.00076777383,0.0023394842,0.0016017916,0.0020246585,0.0040056794,0.0013866714,0.0016720389,0.00319116,0.0022139894,0.003552717,0.00031066145,0.0011541217,0.0012911881,0.0028285687,0.00033953018
2012-03-15,0.00133739,0.0008588066,0.0017482523,0.0016529495,0.0005540489,0.00076126633,0.0023350937,0.0015916154,0.0020153723,0.003995852,0.001385625,0.0016627167,0.0031904622,0.0022082636,0.003543599,0.00030420205,0.0011493824,0.0012772349,0.0028168769,0.00033200026
2012-03-16,0.0013277071,0.0008491596,0.0017443792,0.0016549102,0.0005527258,0.0007546626,0.0023279367,0.0015798995,0.0020069042,0.0039860965,0.0013820163,0.0016537313,0.0031877197,0.0022013471,0.003533074,0.00029687662,0.0011411669,0.0012606834,0.0028057143,0.00032230516
2012-03-19,0.0013179518,0.00083956076,0.0017417087,0.001655247,0.00055153493,0.0007479747,0.002320058,0.0015679911,0.0019988571,0.0039767507,0.001377229,0.0016457804,0.0031831248,0.002193288,0.0035224047,0.00029088635,0.0011320973,0.0012460566,0.0027957305,0.0003138851
2012-03-20,0.0013092551,0.00083100836,0.0017388219,0.0016541523,0.00055131846,0.0007414792,0.002314284,0.0015560588,0.001992073,0.0039684507,0.0013728024,0.0016394173,0.0031781811,0.0021842907,0.0035142251,0.00028685675,0.0011245313,0.0012366864,0.002786733,0.00030847223
2012-03-21,0.0013019417,0.0008248016,0.0017369936,0.001651518,0.0005514147,0.00073505595,0.0023099899,0.0015461472,0.0019879711,0.003961402,0.0013683037,0.0016352794,0.0031734537,0.0021770974,0.0035084754,0.0002836331,0.0011182644,0.0012309607,0.0027818733,0.000304599
2012-03-22,0.0012948448,0.00082095247,0.0017356945,0.0016471877,0.00055139064,0.0007290897,0.0023079931,0.0015378473,0.0019852407,0.003957372,0.0013655731,0.0016316707,0.0031690032,0.002171384,0.0035065028,0.00028237008,0.001114319,0.0012306359,0.0027803578,0.00030469522
2012-03-23,0.0012881088,0.00081845047,0.0017352494,0.0016417869,0.0005506448,0.00072346034,0.002305515,0.0015321218,0.001983785,0.0039545093,0.0013626262,0.0016287599,0.0031651058,0.0021682323,0.003506262,0.00028172054,0.0011109029,0.0012298541,0.002782138,0.00030538088
2012-03-26,0.0012809156,0.00081676646,0.0017352133,0.0016370476,0.0005493578,0.00071886537,0.0023014254,0.0015283207,0.001981584,0.0039518992,0.001359655,0.0016277254,0.003162628,0.0021675949,0.003506996,0.00028270687,0.0011089662,0.0012253553,0.0027843753,0.00030508015
2012-03-27,0.0012757673,0.0008156959,0.0017340104,0.0016322121,0.0005484797,0.0007153049,0.002298346,0.0015257465,0.001978661,0.0039502275,0.0013571411,0.0016267871,0.003161738,0.002168882,0.0035094377,0.00028263472,0.0011075708,0.0012223241,0.002786276,0.0003047193
2012-03-28,0.0012706672,0.0008160568,0.0017319536,0.0016278697,0.0005458454,0.00071262254,0.0022956035,0.0015237017,0.0019759545,0.0039489404,0.0013555413,0.0016274126,0.0031612448,0.002170987,0.0035126493,0.00028403001,0.0011068372,0.0012199905,0.0027890063,0.00030520043
2012-03-29,0.001266818,0.00081695896,0.0017291629,0.0016241288,0.00054233306,0.0007105175,0.0022941602,0.0015218493,0.001974451,0.0039470997,0.0013538332,0.0016286636,0.003161786,0.0021729595,0.0035165588,0.00028575014,0.0011070296,0.0012174526,0.002791737,0.00030541696
2012-03-30,0.0012615856,0.000817813,0.001727936,0.0016204601,0.000538532,0.0007079915,0.0022920312,0.0015207547,0.001971973,0.003945464,0.0013518606,0.0016293132,0.003163061,0.0021761232,0.0035198305,0.0002872056,0.0011074506,0.0012127012,0.0027932767,0.0003039735
2012-04-02,0.0012570989,0.0008166582,0.0017261798,0.0016178499,0.00053635484,0.0007054414,0.0022898298,0.0015192751,0.0019700965,0.003942565,0.0013479753,0.0016306604,0.0031650818,0.0021795994,0.0035216229,0.00028828817,0.00110638,0.001205039,0.0027929638,0.0003004852
2012-04-03,0.0012529851,0.0008153591,0.0017252415,0.0016166711,0.00053615036,0.000702759,0.002286991,0.0015185294,0.0019683524,0.0039406763,0.0013437051,0.001632176,0.0031678244,0.0021839298,0.0035224769,0.00028949103,0.0011036134,0.0011965106,0.0027909551,0.00029545723
2012-04-04,0.0012519386,0.0008149381,0.0017228479,0.0016171522,0.00053711265,0.00070182077,0.0022858363,0.0015166529,0.0019707943,0.003939161,0.0013381479,0.0016373242,0.0031707834,0.0021856136,0.0035241127,0.00029420626,0.0011003658,0.0011908812,0.0027907747,0.00029326804
2012-04-05,0.0012519988,0.0008158042,0.0017223066,0.0016178138,0.00053761783,0.0007014479,0.0022852349,0.0015167732,0.001976616,0.0039398223,0.0013321576,0.0016429055,0.003173165,0.0021872497,0.0035259412,0.00030044912,0.0010973585,0.0011868997,0.0027935894,0.00029198095
2012-04-06,0.0012610202,0.00081986986,0.0017275029,0.001615396,0.00054115424,0.00070840045,0.0022891683,0.0015188422,0.0019877064,0.0039441166,0.0013261072,0.0016507843,0.0031774715,0.002185373,0.0035336756,0.0003169043,0.0010923306,0.001189955,0.0028000127,0.00030029274
2012-04-09,0.0012677803,0.00082552334,0.0017308709,0.0016159373,0.0005441373,0.00071612286,0.0022966622,0.0015231725,0.002000457,0.003951382,0.0013257343,0.001661189,0.0031833292,0.0021863596,0.0035428773,0.00033604188,0.0010956144,0.0011967873,0.0028087695,0.0003111907
2012-04-10,0.0012750818,0.0008314895,0.0017325309,0.0016167914,0.0005476978,0.00072398956,0.0023076083,0.001528429,0.0020165753,0.00396145,0.0013286694,0.0016711728,0.0031888385,0.0021874541,0.003553174,0.00035267748,0.0011037338,0.0012089844,0.0028210147,0.000324759
2012-04-11,0.0012799413,0.00083738356,0.0017332286,0.0016188723,0.00054950215,0.000730461,0.0023181213,0.0015362115,0.0020321764,0.003970592,0.0013340702,0.0016808198,0.0031943715,0.002190281,0.0035612332,0.00036394832,0.0011177711,0.0012186193,0.0028328027,0.0003345503
2012-04-12,0.0012839468,0.0008412929,0.0017336977,0.0016222524,0.00055178755,0.0007364272,0.002327215,0.0015445113,0.0020456004,0.003978266,0.0013402168,0.0016894323,0.0032001694,0.0021944428,0.0035664295,0.00036962584,0.0011337693,0.001223996,0.0028422691,0.0003399632
2012-04-13,0.0012894078,0.0008449977,0.0017328196,0.0016258009,0.00055522774,0.00074309105,0.0023364169,0.0015512473,0.0020579777,0.0039861207,0.0013470972,0.0016959278,0.00320545,0.0021977506,0.003571265,0.00037143013,0.0011488893,0.0012315019,0.00285099,0.00034547233
2012-04-16,0.0012934976,0.000848041,0.0017310755,0.0016296259,0.0005581146,0.00074916554,0.0023443317,0.0015565639,0.0020689599,0.0039910646,0.0013530755,0.0017016053,0.0032102854,0.00219994,0.003574236,0.00037159852,0.0011636604,0.0012353872,0.0028569803,0.00034782995
2012-04-17,0.0012955305,0.00084992946,0.0017306665,0.0016337758,0.000561627,0.00075487915,0.0023513203,0.0015611107,0.0020771273,0.0039938553,0.0013589093,0.0017075955,0.0032153977,0.0022024298,0.0035753066,0.00037054002,0.0011789609,0.0012363616,0.002859338,0.00034719243
2012-04-18,0.0012980204,0.00085175777,0.0017311596,0.0016381904,0.00056539197,0.0007604243,0.0023566128,0.0015653208,0.0020837672,0.0039962246,0.0013642501,0.0017129122,0.0032196438,0.0022053407,0.003576341,0.00036784558,0.0011904603,0.0012387071,0.0028613827,0.00034722852
2012-04-19,0.001299969,0.00085279223,0.0017302695,0.0016408486,0.00056869985,0.00076529593,0.002360077,0.0015677506,0.0020886147,0.0039960444,0.001367185,0.0017162081,0.0032223864,0.0022067842,0.003576822,0.00036450164,0.0011980142,0.0012395972,0.0028608053,0.00034463033
2012-04-20,0.0013007148,0.0008532734,0.0017285976,0.0016432664,0.00057051616,0.0007694819,0.002361749,0.0015691218,0.0020918865,0.0039935666,0.0013685924,0.0017187822,0.0032249002,0.0022078427,0.003576293,0.00036118174,0.001204197,0.0012376246,0.0028584718,0.00033993914
2012-04-23,0.001301232,0.0008545364,0.0017259753,0.0016444933,0.0005724167,0.00077395653,0.0023644075,0.0015680874,0.0020959764,0.003991149,0.0013697592,0.0017198407,0.0032266444,0.0022068322,0.0035770147,0.000358776,0.001208395,0.0012396213,0.002856403,0.0003378221
2012-04-24,0.0013006185,0.0008554025,0.0017239184,0.0016461413,0.0005724648,0.00077655475,0.0023645519,0.0015685926,0.0020987308,0.003986638,0.0013697471,0.0017204421,0.0032285089,0.002206724,0.0035766298,0.0003551193,0.0012128095,0.0012379733,0.002853023,0.00033230096
2012-04-25,0.0012997765,0.0008559558,0.001722499,0.0016484387,0.00057206786,0.0007790807,0.0023632767,0.0015695188,0.002100006,0.0039815377,0.0013694584,0.0017221262,0.0032307582,0.0022073614,0.003575511,0.0003524249,0.0012173804,0.0012349662,0.0028487046,0.00032585362
2012-04-26,0.0013003659,0.00085674966,0.0017216811,0.0016504595,0.0005731504,0.0007824247,0.0023632287,0.0015696271,0.0021021832,0.0039760647,0.0013685082,0.0017246401,0.0032330917,0.002207963,0.0035742482,0.00035006728,0.001221037,0.0012332702,0.0028444224,0.00031932205
2012-04-27,0.0013014846,0.00085934787,0.0017224149,0.0016539599,0.00057458185,0.00078634603,0.0023634452,0.0015705412,0.0021056714,0.0039716144,0.00136846,0.0017288502,0.0032362193,0.002210056,0.0035739834,0.00034917713,0.0012244652,0.0012317426,0.002842233,0.00031439032
2012-04-30,0.0013029521,0.0008630046,0.0017243514,0.0016576527,0.0005777333,0.0007907485,0.0023658026,0.0015710705,0.0021089672,0.0039683664,0.0013693261,0.0017339262,0.0032402968,0.0022127503,0.003575884,0.00035052435,0.0012280378,0.001233186,0.0028398996,0.00031193648
2012-05-01,0.0013044677,0.00086867006,0.0017289344,0.0016623198,0.0005811615,0.0007962937,0.0023689182,0.00157172,0.0021120587,0.0039667906,0.0013713951,0.0017418772,0.0032456256,0.0022163468,0.0035794806,0.0003553358,0.0012325124,0.0012360848,0.002838456,0.00031259804
2012-05-02,0.0013069456,0.00087568274,0.001735514,0.0016665659,0.000584746,0.0008026088,0.0023732847,0.0015724177,0.0021142238,0.00396738,0.0013743902,0.0017511272,0.0032519887,0.002220978,0.00358594,0.00036183128,0.0012366142,0.0012436268,0.002838372,0.0003171569
2012-05-03,0.0013076433,0.0008821662,0.0017424786,0.0016702827,0.0005862857,0.0008057242,0.0023752814,0.0015733078,0.0021142357,0.0039695455,0.0013778544,0.0017604494,0.0032572935,0.002225621,0.003593037,0.00036993859,0.0012410888,0.0012520589,0.0028393462,0.00032300284
2012-05-04,0.0013085094,0.000885871,0.0017489741,0.0016707759,0.0005873803,0.00080513477,0.0023757385,0.0015739574,0.0021131653,0.003973142,0.0013798152,0.0017676185,0.0032603848,0.002228592,0.0036003743,0.0003773723,0.001244144,0.0012623555,0.0028413672,0.0003291615
2012-05-07,0.0013074147,0.000888385,0.0017555418,0.0016690678,0.00058777723,0.00080195925,0.0023751128,0.0015747272,0.002111794,0.003975175,0.0013814028,0.0017755574,0.0032619003,0.0022299995,0.0036063886,0.00038526306,0.0012494848,0.0012712927,0.0028428826,0.00033351587
2012-05-08,0.0013067051,0.0008902254,0.0017633362,0.0016650262,0.00058810203,0.00079714775,0.0023752453,0.0015761947,0.0021097611,0.003978398,0.0013841334,0.0017820889,0.003262225,0.002230601,0.003612872,0.00039204722,0.0012555954,0.0012845603,0.002845517,0.00034005943
2012-05-09,0.001305021,0.0008911155,0.0017713835,0.0016591201,0.00058777723,0.0007902313,0.0023737536,0.0015787208,0.0021070307,0.0039813453,0.0013867676,0.0017878506,0.0032608057,0.0022305527,0.0036179242,0.0003983021,0.0012615735,0.0012974069,0.0028481993,0.0003452558
2012-05-10,0.0013028559,0.0008905622,0.0017786126,0.0016526969,0.0005863699,0.0007815827,0.0023710472,0.0015822812,0.0021028568,0.00398321,0.0013894861,0.0017927823,0.0032579429,0.00223024,0.0036207628,0.0004024159,0.0012685983,0.0013090386,0.0028496308,0.00034816674
2012-05-11,0.0013016049,0.0008897683,0.0017853247,0.0016457804,0.000584746,0.00077299424,0.0023672702,0.0015860221,0.0020986346,0.00398499,0.0013918799,0.0017971608,0.0032539736,0.0022291574,0.0036226274,0.00040588016,0.0012746487,0.0013201771,0.0028512545,0.00035023567
2012-05-14,0.001301244,0.00088915485,0.001790112,0.001637252,0.00058303797,0.0007651516,0.0023644315,0.0015888248,0.0020944728,0.003987119,0.0013941893,0.001798953,0.0032488252,0.0022263548,0.003624552,0.00040864674,0.0012791114,0.001333156,0.0028521807,0.00035282184
2012-05-15,0.0013017252,0.000888806,0.0017935161,0.0016278336,0.0005814141,0.00075805467,0.0023620499,0.0015921687,0.0020906236,0.0039885626,0.0013961019,0.0017991576,0.003243605,0.0022237205,0.0036264765,0.00040953685,0.0012825395,0.0013450885,0.002851832,0.0003531466
2012-05-16,0.0013021702,0.0008885053,0.0017953445,0.0016191249,0.00057900837,0.0007513668,0.0023593553,0.0015954645,0.0020871833,0.0039889594,0.0013979062,0.0017995666,0.003238625,0.0022203042,0.0036272702,0.00041041494,0.0012863285,0.0013542422,0.0028515675,0.000352473
2012-05-17,0.0013046361,0.0008876152,0.0017962827,0.0016106447,0.0005777093,0.000744727,0.002356685,0.0016000716,0.0020846573,0.0039914735,0.0013993977,0.0017961744,0.0032328754,0.0022173934,0.0036277275,0.0004072033,0.0012880847,0.0013639133,0.0028532152,0.00035139042
2012-05-18,0.0013085094,0.000887952,0.0017959218,0.0016022968,0.0005769996,0.0007407575,0.0023530284,0.0016054965,0.00208408,0.0039950097,0.0013997706,0.0017920607,0.003226452,0.0022145666,0.003627595,0.00040419615,0.0012887823,0.001371347,0.0028567156,0.00034904483
2012-05-21,0.0013128276,0.0008898645,0.0017937567,0.0015955367,0.00057622977,0.0007400358,0.0023515609,0.0016112461,0.0020839716,0.003997043,0.0014010096,0.0017878386,0.0032220015,0.0022127745,0.0036269818,0.000399938,0.0012928961,0.0013775417,0.00285775,0.00034484683
2012-05-22,0.0013189742,0.000892162,0.001791375,0.001591447,0.0005757486,0.0007406372,0.0023502859,0.0016188964,0.002083238,0.0039985343,0.0014036318,0.0017840737,0.003219776,0.0022128224,0.0036255142,0.00039310573,0.0012996321,0.0013821607,0.002857317,0.00033820703
2012-05-23,0.0013341785,0.0008981282,0.0017936965,0.0015862386,0.00057936925,0.0007488648,0.0023526193,0.0016259451,0.002088242,0.004002239,0.0014050993,0.0017831114,0.0032192587,0.0022087088,0.0036291226,0.00039605275,0.001299151,0.0013937923,0.0028608295,0.0003418156
2012-05-24,0.0013444269,0.00090464775,0.0017923614,0.0015855049,0.00058025937,0.000754398,0.002354616,0.0016343893,0.0020909845,0.0040033576,0.0014086838,0.0017815838,0.0032204979,0.0022084562,0.003630831,0.00039635348,0.0013028559,0.0014018756,0.002860228,0.00033948207
2012-05-25,0.0013538813,0.00090809993,0.0017881274,0.001586395,0.0005811495,0.0007575976,0.0023565046,0.0016407163,0.0020943885,0.0040039113,0.0014111497,0.00177664,0.0032213277,0.0022073856,0.0036310714,0.00039207126,0.0013065366,0.0014070239,0.0028592898,0.00033524798
2012-05-28,0.0013616759,0.0009105538,0.0017834362,0.0015887165,0.0005826891,0.0007598229,0.0023586578,0.0016458766,0.002098394,0.004004284,0.001413327,0.001770361,0.0032217968,0.0022066878,0.0036306262,0.00038522697,0.001310891,0.0014099348,0.002858135,0.00032964264
2012-05-29,0.0013677384,0.000912731,0.0017796592,0.0015933475,0.00058336277,0.00076169934,0.0023606063,0.001650676,0.0021018703,0.0040032617,0.0014161416,0.0017661991,0.003223036,0.0022069286,0.003629604,0.0003782624,0.0013183247,0.0014099348,0.0028566676,0.0003234118
2012-05-30,0.0013750518,0.00091304374,0.001775401,0.0015964148,0.0005861534,0.00076397276,0.0023656585,0.0016526848,0.0021073434,0.00400426,0.0014189082,0.0017611712,0.003223036,0.0022044266,0.0036296279,0.0003717188,0.0013253734,0.0014141569,0.0028579184,0.0003212707
2012-05-31,0.0013876096,0.0009180356,0.0017796351,0.0015962585,0.00059272104,0.00077375205,0.0023746318,0.0016557762,0.0021167619,0.004008145,0.0014215786,0.0017599443,0.0032246958,0.0022002647,0.003635185,0.00037568828,0.0013284407,0.0014248263,0.0028622006,0.00032818716
2012-06-01,0.0013967274,0.00092293124,0.0017813672,0.0015967275,0.0005986752,0.00078283367,0.0023845674,0.001659529,0.0021266013,0.0040125838,0.0014245496,0.0017609546,0.0032265722,0.0021981476,0.0036395637,0.00038189505,0.0013329876,0.0014378773,0.0028676616,0.0003352119
2012-06-04,0.0014019959,0.0009278991,0.0017826904,0.0015977139,0.00060213945,0.000790941,0.0023942145,0.0016649901,0.0021367413,0.0040149656,0.0014277132,0.0017631197,0.003228954,0.0021969206,0.003640117,0.00038649,0.0013413355,0.0014472116,0.0028712703,0.00033837542
2012-06-05,0.0014063022,0.000932061,0.0017849036,0.0016000596,0.0006039678,0.0007983145,0.0024027787,0.0016723516,0.0021448126,0.004015519,0.001430564,0.0017639257,0.0032330677,0.002198388,0.0036356181,0.0003851067,0.00135079,0.0014529132,0.0028716791,0.00033645084
